record_id,region_code,country_name,country_code,survey_acronym,reporting_year,reporting_level,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
70,SAS,Bangladesh,BGD,HHES,1985,national,national,1985.5,consumption,0,"1983 - 1988",2.15,0.326938916,0.068050713,0.020635463,0.082146342,3.036410762,2.613381319,0.12031369,0.269174967,0.20951771,0.044703946,0.055682628,0.064879956,0.073333631,0.081730372,0.090733064,0.101280201,0.115256871,0.13834384,0.234055491,0.146710381,29.51408195,95959099,461.784648,471.5596909,0,group,survey
71,LAC,Argentina,ARG,EPHC-S2,2004,urban,urban,2004,income,3,"2003 - 2021",2.15,0.038130063,0.012640329,0.007069391,0.014338014,19.83815384,13.44734804,0.43519383,0.483770346,0.47601937,0.012060066,0.02398511,0.034792611,0.046525235,0.060136054,0.075747826,0.095673882,0.125426319,0.173292962,0.352359936,0.066653196,10.80793953,34747780,10341.64341,6070.240601,0,micro,survey
72,ECA,Azerbaijan,AZE,SLC,1995,national,national,1995,consumption,0,1995,2.15,0.124205923,0.034640101,0.015792549,0.049890838,5.290797922,4.312505548,0.20780991,0.346502852,0.294841477,0.026941872,0.043767345,0.054961635,0.065442085,0.075757308,0.087903624,0.102223349,0.122925028,0.152356081,0.267721672,1424.888765,0.486966044,7684850,1102.498085,NULL,0,micro,survey
73,NULL,Bangladesh,BGD,HHES,1988,national,national,1988.5,consumption,0,"1983 - 1988",2.15,0.417365666,0.104417092,0.035923409,0.133837856,2.788146844,2.359369327,0.138440476,0.288465469,0.225265748,0.041603616,0.05285013,0.062386968,0.071222486,0.080048299,0.089552059,0.100725782,0.115580454,0.140207906,0.245822299,0.187129304,29.51408195,102688833,475.2807806,479.7273474,0,group,survey
74,NULL,Bangladesh,BGD,HHES,1991,national,national,1991.5,consumption,1,"1991 - 1995",2.15,0.419448633,0.105259897,0.037257727,0.132408117,2.725812589,2.353392805,0.124433821,0.275708056,0.221537645,0.041209311,0.05503147,0.063883377,0.072553824,0.08171564,0.091621105,0.103022236,0.117423406,0.14066094,0.232878692,0.221367389,29.51408195,109242834,509.3018339,496.2501276,0,micro,survey
75,NULL,Argentina,ARG,EPHC-S2,2005,urban,urban,2005,income,3,"2003 - 2021",2.15,0.026311788,0.008959691,0.005115731,0.009058033,21.82069831,14.93226301,0.420457038,0.477073551,0.462944431,0.012617394,0.025068457,0.035834087,0.0477591,0.060985966,0.076476735,0.096475419,0.124476451,0.171363461,0.348942929,0.0738305,10.80793953,35175563,11141.31067,6451.962647,0,micro,survey
76,ECA,Azerbaijan,AZE,HBS,2001,national,national,2001,consumption,1,"2001 - 2005",2.15,0.061576587,0.011354502,0.003373739,0.013755121,6.459353623,4.903616628,0.218443609,0.364549364,0.302083156,0.030561967,0.043731461,0.053206153,0.062123117,0.070808031,0.082318419,0.096523991,0.115769357,0.149885018,0.295072485,1660.581182,0.486966044,8111200,1614.849144,NULL,0,micro,survey
77,NULL,Bangladesh,BGD,HHES,1995,national,national,1995.5,consumption,1,"1991 - 1995",2.15,0.336687424,0.07518712,0.02491904,0.092924121,3.309313552,2.590331078,0.177746574,0.329429829,0.250969202,0.037731031,0.050139259,0.058641584,0.065984621,0.073701829,0.083143911,0.094294854,0.111955268,0.143577918,0.280829724,0.256944299,29.51408195,117793338,567.2625275,521.7797571,0,micro,survey
78,ECA,Azerbaijan,AZE,HBS,2002,national,national,2002,consumption,1,"2001 - 2005",2.15,0.000795,0.0000975,0.0000198,0.000109,8.152217324,6.949713043,0.10629662,0.252776662,0.183223332,0.048378709,0.060922968,0.068325658,0.075087593,0.081850917,0.088920453,0.098074452,0.111704644,0.134879266,0.231855341,1706.598666,0.486966044,8171950,1754.135552,NULL,0,micro,survey
79,LAC,Argentina,ARG,EPHC-S2,2006,urban,urban,2006,income,3,"2003 - 2021",2.15,0.02118256,0.007969473,0.004577282,0.009330075,24.16691553,17.06817588,0.400806135,0.4634608,0.446176551,0.012962689,0.026325236,0.037600248,0.04955207,0.063054563,0.079022739,0.099371414,0.12563519,0.169128305,0.337347547,0.081471318,10.80793953,35608120,11913.95853,7085.166029,0,micro,survey
80,SAS,Bangladesh,BGD,HIES,2000,national,national,2000,consumption,2,"2000 - 2016",2.15,0.333213337,0.073174451,0.023416708,0.089617135,3.417417705,2.661378419,0.181065177,0.334065309,0.267885681,0.037349654,0.049122422,0.056663649,0.064437175,0.073272398,0.082917761,0.095609357,0.113979661,0.148010507,0.278637416,0.285520345,29.51408195,129193327,656.0527622,543.9202894,0,micro,survey
81,NULL,Azerbaijan,AZE,HBS,2003,national,national,2003,consumption,1,"2001 - 2005",2.15,0.000506,0.0000361,0.00000353,0.000038,8.493119566,7.245249245,0.118232866,0.268328779,0.204590697,0.044716931,0.057338281,0.065538575,0.073529891,0.081080171,0.08972275,0.100144153,0.114232598,0.13782702,0.235869629,1744.721697,0.486966044,8234100,1918.611377,NULL,0,micro,survey
82,NULL,Argentina,ARG,EPHC-S2,2007,urban,urban,2007,income,3,"2003 - 2021",2.15,0.017236683,0.006637431,0.004199943,0.005960506,24.9247848,17.63163582,0.392319119,0.461735563,0.443908634,0.014022938,0.026843158,0.037292855,0.049407739,0.063066108,0.078968794,0.099162006,0.12515809,0.169355678,0.336722634,0.099746367,10.80793953,36034446,12857.09258,7669.273296,0,micro,survey
83,NULL,Azerbaijan,AZE,HBS,2004,national,national,2004,consumption,1,"2001 - 2005",2.15,0,0,0,0,8.740161733,7.291438677,0.118159074,0.266215925,0.190868089,0.0479851,0.058760818,0.066571148,0.073634405,0.080143594,0.087172166,0.096982921,0.110637315,0.13459678,0.243515753,1861.773944,0.486966044,8306500,2077.885638,NULL,0,micro,survey
84,NULL,Austria,AUT,MC-LIS,1995,national,national,1995,income,0,1995,2.15,0,0,0,0,51.67516806,44.65736531,0.156891568,0.299143279,0.251998467,0.031852695,0.050331318,0.062077338,0.071325769,0.080574917,0.092301504,0.105955805,0.123268495,0.148853627,0.233458532,9.301301746,0.830946147,7948278,33790.48499,19067.9649,0,micro,survey
85,LAC,Argentina,ARG,EPHC-S2,2008,urban,urban,2008,income,3,"2003 - 2021",2.15,0.015866702,0.006118238,0.003742703,0.005901347,25.51329964,18.42694314,0.372277225,0.448767903,0.430571127,0.014130929,0.027902201,0.039563217,0.051579018,0.064739605,0.080486809,0.100047509,0.127394102,0.170080606,0.324076002,0.125182322,10.80793953,36459843,13246.63489,8143.673767,0,micro,survey
86,ECA,Azerbaijan,AZE,HBS,2005,national,national,2005,consumption,1,"2001 - 2005",2.15,0,0,0,0,9.718767622,8.059334218,0.116494751,0.265549077,0.19760035,0.04846774,0.05927189,0.066236833,0.0728963,0.079388801,0.087068178,0.09742714,0.111202067,0.136199926,0.241841123,2040.70045,0.486966044,8391850,2631.851919,NULL,0,micro,survey
87,NULL,Burundi,BDI,EDCM,1992,national,national,1992,consumption,0,1992,2.15,0.750594187,0.312847114,0.161917551,0.46463413,1.803486844,1.464776618,0.182436623,0.333338119,0.282271186,0.034137464,0.045256505,0.055452974,0.065415251,0.075754185,0.087207542,0.100960705,0.119515074,0.150452695,0.265847605,0.061637671,654.4215698,5743085,440.5918567,NULL,0,group,survey
88,NULL,Austria,AUT,ECHP-LIS,1996,national,national,1996,income,1,"1994 - 2000",2.15,0,0,0,0,49.57931884,42.9557484,0.147286485,0.293178083,0.243022443,0.034057861,0.051072898,0.061920469,0.071929554,0.08192449,0.091959928,0.105072026,0.122466189,0.148228717,0.231367869,9.474396516,0.830946147,7959017,34537.73957,19601.87669,0,micro,survey
89,LAC,Argentina,ARG,EPHC-S2,2009,urban,urban,2009,income,3,"2003 - 2021",2.15,0.01524072,0.005343827,0.003206856,0.004655842,26.40029743,19.67502635,0.35303676,0.43654197,0.414880937,0.014540727,0.028685025,0.04086349,0.053273995,0.06709596,0.08271915,0.101691206,0.128106463,0.170528954,0.312495032,0.142668568,10.80793953,36897033,12336.86194,7626.360038,0,micro,survey
90,SSA,Burundi,BDI,EP,1998,national,national,1998.5,consumption,1,"1998 - 2013",2.15,0.794411555,0.399479881,0.246593017,0.681870283,1.654042035,1.253965648,0.326139473,0.423165258,0.343927992,0.017281542,0.03413713,0.046445902,0.057113679,0.068283242,0.082461979,0.097088492,0.117870157,0.152279061,0.327038816,0.175672666,654.4215698,6035340,330.1289306,NULL,0,micro,survey
91,NULL,Austria,AUT,ECHP-LIS,1997,national,national,1997,income,1,"1994 - 2000",2.15,0.002459835,0.000122,0.00000601,0.000125,49.52977288,43.24630428,0.148125598,0.290653677,0.246889976,0.032627866,0.051542573,0.062599978,0.072315588,0.081993276,0.093255439,0.106499625,0.123268881,0.14927316,0.226623614,9.598130093,0.830946147,7968041,35220.88774,19661.92794,0,micro,survey
92,NULL,Argentina,ARG,EPHC-S2,2010,urban,urban,2010,income,3,"2003 - 2021",2.15,0.007493294,0.003018594,0.002026876,0.00237464,27.20614552,20.23412897,0.343588083,0.435832183,0.407456659,0.015945415,0.029711518,0.040956227,0.053123853,0.066590464,0.082211776,0.100522772,0.125234266,0.168702601,0.317001108,0.177735765,10.80793953,37055902,13551.33919,8457.967004,0,micro,survey
93,NULL,Burundi,BDI,QUIBB,2006,national,NULL,2006,consumption,1,"1998 - 2013",2.15,0.718443184,0.273451104,0.126196177,0.373717838,2.009710669,1.532744338,0.177427621,0.333598635,0.279096417,0.040098021,0.049143035,0.056051942,0.063174334,0.071525148,0.081593002,0.095064321,0.114562641,0.149088138,0.279699419,0.33376733,654.4215698,7658190,299.7691208,NULL,0,micro,survey
94,OHI,Austria,AUT,ECHP-LIS,1998,national,national,1998,income,1,"1994 - 2000",2.15,0.002394451,0.000489,0.0001,0.000547,51.93569001,43.76892754,0.174460584,0.313407734,0.252134316,0.032003386,0.049914249,0.059881247,0.069253406,0.079324768,0.089093262,0.103441037,0.12032334,0.146648316,0.25011699,9.686670269,0.830946147,7976789,36442.28823,20210.97188,0,micro,survey
95,SSA,Burundi,BDI,ECVMB,2013,national,national,2013.5,consumption,1,"1998 - 2013",2.15,0.651328929,0.252498576,0.126149296,0.36407275,2.290275519,1.70075649,0.246737138,0.386248187,0.316322211,0.027627045,0.040970852,0.050433803,0.059639464,0.069502363,0.080062746,0.093813774,0.114639122,0.15306551,0.310245321,0.757109338,654.4215698,10149577,305.2908352,NULL,0,micro,survey
96,NULL,Argentina,ARG,EPHC-S2,2011,urban,urban,2011,income,3,"2003 - 2021",2.15,0.007074195,0.002913979,0.001935305,0.002390992,28.93932175,21.5412913,0.32680068,0.426452806,0.404267124,0.017143779,0.030782942,0.042078331,0.054250966,0.067334391,0.082977919,0.101127436,0.126316918,0.168416324,0.309570993,0.216259244,10.80793953,37543830,14200.26989,9144.320494,0,micro,survey
97,NULL,Belgium,BEL,SEP-LIS,1985,national,national,1985,income,0,"1985 - 1997",2.15,0.002401878,0.001931935,0.001553939,0.00391841,34.18008529,30.98666736,0.113160594,0.252038515,0.209149105,0.040370955,0.056669947,0.066867792,0.076638115,0.086116327,0.095978203,0.107224256,0.121121245,0.14259476,0.206418401,21.34536653,0.845323443,9858308,25569.48933,14113.10596,0,micro,survey
98,NULL,Austria,AUT,ECHP-LIS,1999,national,national,1999,income,1,"1994 - 2000",2.15,0.002260051,0.000574,0.000146,0.000662,53.4802975,46.10481594,0.151269034,0.296705384,0.25071593,0.035093743,0.051307486,0.060755289,0.07024164,0.080565021,0.092303927,0.105553972,0.121077115,0.145874326,0.237227481,9.741786061,0.830946147,7992324,37664.94328,20659.3448,0,micro,survey
99,NULL,Bangladesh,BGD,HIES,2005,national,national,2005,consumption,2,"2000 - 2016",2.15,0.239665911,0.045742529,0.012852765,0.054382312,3.814517353,2.960369221,0.178585157,0.332012921,0.265719944,0.038495761,0.049102001,0.057079229,0.064764113,0.073017011,0.082890374,0.095666796,0.113825187,0.145205051,0.279954478,0.359362662,29.51408195,140912590,779.3357273,628.5488326,0,micro,survey
100,NULL,Argentina,ARG,EPHC-S2,2012,urban,urban,2012,income,3,"2003 - 2021",2.15,0.006407886,0.002968511,0.002024748,0.003014418,28.67457637,21.86821058,0.30928036,0.413261979,0.394070521,0.017429382,0.032386126,0.043747533,0.055740749,0.068933421,0.084967742,0.103586337,0.128176333,0.16819995,0.296832425,0.271061629,10.80793953,38027774,13895.63371,9141.326925,0,micro,survey
101,OHI,Belgium,BEL,SEP-LIS,1988,national,national,1988,income,0,"1985 - 1997",2.15,0.004778089,0.00464412,0.004517813,0.006703141,35.94177923,32.62707422,0.126482418,0.25714683,0.20523314,0.038941947,0.056855775,0.066794425,0.076445488,0.085882349,0.095103851,0.1060947,0.120840012,0.142324876,0.210716578,22.21243254,0.845323443,9901664,27772.05205,15171.03032,0,micro,survey
102,SAS,Bangladesh,BGD,HIES,2010,national,national,2010,consumption,2,"2000 - 2016",2.15,0.182238563,0.032139226,0.008701836,0.037956994,4.082852948,3.244506365,0.167585844,0.321303194,0.258150171,0.038533141,0.050014101,0.058333691,0.066297403,0.074884951,0.084817513,0.097351915,0.11489647,0.145617252,0.269253562,0.667694747,29.51408195,148391139,992.59441,761.6576144,0,micro,survey
103,NULL,Austria,AUT,ECHP-LIS,2000,national,national,2000,income,1,"1994 - 2000",2.15,0,0,0,0,51.97581631,44.95250823,0.145450994,0.289646925,0.246534649,0.034046654,0.052645445,0.062357854,0.071389018,0.081584542,0.092462971,0.106658482,0.122251293,0.147338144,0.229265598,9.970217635,0.830946147,8011566,38842.89052,21252.01358,0,micro,survey
104,NULL,Belgium,BEL,SEP-LIS,1992,national,national,1992,income,0,"1985 - 1997",2.15,0.009832838,0.007781052,0.007193019,0.000971,38.6751637,35.40834998,0.121296783,0.249518773,0.207262238,0.037415258,0.057866779,0.068330825,0.077581282,0.086672149,0.097082576,0.108193348,0.122082326,0.143418751,0.201356706,25.04785396,0.845323443,10045158,30204.56375,16734.14616,0,micro,survey
105,NULL,Austria,AUT,EU-SILC,2003,national,national,2003,income,2,"2003 - 2020",2.15,0.003322033,0.002646586,0.00222852,0.008231303,55.16432146,47.83339658,0.161862717,0.294660779,0.23963057,0.033006126,0.051696747,0.062199706,0.072210205,0.081620629,0.092183317,0.105280932,0.121290756,0.145821256,0.234690327,0.76751114,0.830946147,8121423,39815.22195,21750.47178,0,micro,survey
106,NULL,Bangladesh,BGD,HIES,2016,national,national,2016,consumption,2,"2000 - 2016",2.15,0.13468303,0.024229526,0.006885313,0.028903468,4.474710215,3.579724861,0.171839244,0.323852725,0.260857654,0.03698967,0.049368005,0.058007832,0.066422737,0.075117722,0.085392102,0.098419741,0.115915299,0.146016172,0.268350722,0.946055293,29.51408195,159784568,1342.167902,933.4695985,0,micro,survey
107,NULL,Belgium,BEL,PSBH-ECHP-LIS,1995,national,national,1995,income,1,"1995 - 2000",2.15,0.004124101,0.003775869,0.003489759,0.003364958,46.34722741,40.99494787,0.152448804,0.284122689,0.222015879,0.03335844,0.052825079,0.064645749,0.074566429,0.083527851,0.093324622,0.105295021,0.119657293,0.144341541,0.228457976,26.7365097,0.845323443,10136811,31329.89207,17170.27565,0,micro,survey
108,NULL,Austria,AUT,EU-SILC,2004,national,national,2004,income,2,"2003 - 2020",2.15,0.000817,0.000669,0.000614,0.002137448,58.21555521,50.18390547,0.15404661,0.297889898,0.242149368,0.034264194,0.051208052,0.061504026,0.070922055,0.081013324,0.091240866,0.103872815,0.120723223,0.146822354,0.238429091,0.783331127,0.830946147,8171966,40651.22662,22117.62868,0,micro,survey
109,NULL,Belgium,BEL,SEP-LIS,1997,national,national,1997,income,0,"1985 - 1997",2.15,0.004924794,0.002796334,0.0021463,0.006559984,45.57291152,40.66936349,0.13624934,0.268325629,0.215202784,0.034755016,0.055412855,0.066288208,0.076369011,0.085083683,0.094398094,0.105624826,0.121491163,0.144893962,0.215683181,27.73618759,0.845323443,10181245,32804.36054,17698.21729,0,micro,survey
110,SAS,Bangladesh,BGD,HIES,2022,national,national,2022,consumption,3,2022,2.15,0.095763822,0.016590284,0.004621864,0.019745874,4.941591323,4.039827609,0.16400034,0.317671886,0.259833433,0.036302484,0.049332255,0.058551121,0.067320234,0.076560484,0.087208463,0.100134066,0.117504216,0.146608339,0.260478338,1.338890553,29.51408195,171186372,1821.729026,NULL,0,micro,survey
111,OHI,Austria,AUT,EU-SILC,2005,national,national,2005,income,2,"2003 - 2020",2.15,0.001536901,0.001026481,0.00085,0.002988685,55.63883833,48.65476136,0.144995601,0.287154333,0.240711435,0.034924343,0.052667999,0.06289265,0.071515491,0.081890832,0.09286079,0.105399071,0.122439254,0.14691052,0.228499051,0.801341023,0.830946147,8227829,41281.27076,22461.38212,0,micro,survey
112,OHI,Belgium,BEL,PSBH-ECHP-LIS,2000,national,national,2000,income,1,"1995 - 2000",2.15,0.00305506,0.003014776,0.002975452,0.006318834,54.68477918,44.31565485,0.216009378,0.331375589,0.223291203,0.03309949,0.050498424,0.06029352,0.06856185,0.076768458,0.085811576,0.096258184,0.11195637,0.133612266,0.28313986,29.03374369,0.845323443,10251250,35674.79125,19033.58608,0,micro,survey
113,NULL,Austria,AUT,EU-SILC,2006,national,national,2006,income,2,"2003 - 2020",2.15,0.000901,0.000463,0.000279644,0.000821,56.96010876,48.87514809,0.152393553,0.295875829,0.24413867,0.034091374,0.051851936,0.062330472,0.071026156,0.080396193,0.09156383,0.104537204,0.121311408,0.145772518,0.23711891,0.812892689,0.830946147,8268641,42496.35105,22818.17893,0,micro,survey
114,NULL,Belgium,BEL,EU-SILC,2003,national,national,2003,income,2,"2003 - 2020",2.15,0.002944193,0.001545921,0.001277677,0.002772629,49.01837604,43.70565025,0.146071151,0.281439485,0.225031796,0.032734331,0.052744157,0.064605846,0.074619125,0.084434516,0.094246316,0.105931206,0.121034581,0.147194662,0.22245526,0.761542597,0.845323443,10376133,36617.38038,19235.06705,0,micro,survey
115,NULL,Belgium,BEL,EU-SILC,2004,national,national,2004,income,2,"2003 - 2020",2.15,0.00052,0.000244,0.000176,0.000375,52.89336935,45.12359573,0.171397468,0.30541503,0.225478804,0.033702287,0.050657824,0.06232949,0.07163133,0.080919086,0.09048316,0.101427489,0.117316551,0.140363549,0.251169233,0.777514305,0.845323443,10421137,37761.28132,19355.81064,0,micro,survey
116,NULL,Austria,AUT,EU-SILC,2007,national,national,2007,income,2,"2003 - 2020",2.15,0.003722917,0.002777899,0.002376747,0.006786542,59.32458738,51.08062607,0.174351704,0.305799959,0.255662113,0.030511044,0.049276022,0.060553312,0.070914234,0.080832666,0.092443883,0.106277263,0.122349393,0.14835554,0.238486642,0.830520713,0.830946147,8295487,43937.71289,22995.36914,0,micro,survey
117,LAC,Argentina,ARG,EPHC-S2,2013,urban,urban,2013,income,3,"2003 - 2021",2.15,0.006225353,0.002834396,0.002045626,0.001961247,28.79078929,22.23756237,0.302720568,0.409454422,0.388121523,0.017864288,0.032413229,0.04390035,0.056195611,0.069955411,0.085793767,0.104239312,0.128453047,0.167466102,0.293718883,0.343416331,10.80793953,38509756,14071.50868,9368.54777,0,micro,survey
118,ECA,Bulgaria,BGR,HBS,1989,national,national,1989,consumption,0,"1989 - 1994",2.15,0.000527,0.000517,0.000507,0,25.27442128,23.04520425,0.089795773,0.234271846,0.193665275,0.045646712,0.058898669,0.069181291,0.078181733,0.086809698,0.095796369,0.106044499,0.119216729,0.139941809,0.200282491,0.264357144,0.735404968,8876972,4788.396879,2835.051682,0,group,survey
119,NULL,Belgium,BEL,EU-SILC,2005,national,national,2005,income,2,"2003 - 2020",2.15,0.001930702,0.001380109,0.001172626,0.001654779,52.8328359,45.82290075,0.159077998,0.293373291,0.22382384,0.033923899,0.05259113,0.063705085,0.072788268,0.08181484,0.091455396,0.102908023,0.119026322,0.143020102,0.238766935,0.799140304,0.845323443,10478617,38426.05191,19527.65355,0,micro,survey
